"No.","Time","Source","Destination","Protocol","Length","Info"
"983","0.101025","10.0.2.4","10.0.2.5","TCP","58","38183  >  54328 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"984","0.101041","10.0.2.4","10.0.2.5","TCP","58","38183  >  5009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"985","0.101062","10.0.2.4","10.0.2.5","TCP","58","38183  >  2998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"986","0.101087","10.0.2.4","10.0.2.5","TCP","58","38183  >  49157 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"987","0.101106","10.0.2.4","10.0.2.5","TCP","58","38183  >  16001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"988","0.101117","10.0.2.5","10.0.2.4","TCP","60","5961  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"989","0.101117","10.0.2.5","10.0.2.4","TCP","60","4000  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"990","0.101117","10.0.2.5","10.0.2.4","TCP","60","8084  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"991","0.101117","10.0.2.5","10.0.2.4","TCP","60","1060  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"992","0.101122","10.0.2.4","10.0.2.5","TCP","58","38183  >  6646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"993","0.101117","10.0.2.5","10.0.2.4","TCP","60","1096  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"994","0.101117","10.0.2.5","10.0.2.4","TCP","60","700  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"995","0.101137","10.0.2.4","10.0.2.5","TCP","58","38183  >  4242 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"996","0.101153","10.0.2.4","10.0.2.5","TCP","58","38183  >  5998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"997","0.101179","10.0.2.4","10.0.2.5","TCP","58","38183  >  9110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"998","0.101194","10.0.2.4","10.0.2.5","TCP","58","38183  >  3300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"999","0.101209","10.0.2.5","10.0.2.4","TCP","60","54328  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1000","0.101209","10.0.2.5","10.0.2.4","TCP","60","5009  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1001","0.101228","10.0.2.4","10.0.2.5","TCP","58","38183  >  1059 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1002","0.101251","10.0.2.4","10.0.2.5","TCP","58","38183  >  6101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1003","0.101274","10.0.2.4","10.0.2.5","TCP","58","38183  >  5054 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1004","0.101290","10.0.2.4","10.0.2.5","TCP","58","38183  >  1169 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1005","0.101306","10.0.2.5","10.0.2.4","TCP","60","2998  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1006","0.101309","10.0.2.4","10.0.2.5","TCP","58","38183  >  1503 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1007","0.101306","10.0.2.5","10.0.2.4","TCP","60","49157  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1008","0.101307","10.0.2.5","10.0.2.4","TCP","60","16001  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1009","0.101307","10.0.2.5","10.0.2.4","TCP","60","6646  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1010","0.101307","10.0.2.5","10.0.2.4","TCP","60","4242  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1011","0.101307","10.0.2.5","10.0.2.4","TCP","60","5998  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1012","0.101326","10.0.2.4","10.0.2.5","TCP","58","38183  >  3367 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1013","0.101341","10.0.2.4","10.0.2.5","TCP","58","38183  >  6000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1014","0.101371","10.0.2.4","10.0.2.5","TCP","58","38183  >  1123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1015","0.101386","10.0.2.4","10.0.2.5","TCP","58","38183  >  1053 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1016","0.101398","10.0.2.5","10.0.2.4","TCP","60","9110  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1017","0.101398","10.0.2.5","10.0.2.4","TCP","60","3300  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1018","0.101398","10.0.2.5","10.0.2.4","TCP","60","1059  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1019","0.101398","10.0.2.5","10.0.2.4","TCP","60","6101  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1020","0.101409","10.0.2.4","10.0.2.5","TCP","58","38183  >  2030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1021","0.101426","10.0.2.4","10.0.2.5","TCP","58","38183  >  9575 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1022","0.101454","10.0.2.4","10.0.2.5","TCP","58","38183  >  2010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1023","0.101469","10.0.2.4","10.0.2.5","TCP","58","38183  >  2604 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1024","0.101482","10.0.2.4","10.0.2.5","TCP","58","38183  >  2107 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1025","0.101496","10.0.2.5","10.0.2.4","TCP","60","5054  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1026","0.101496","10.0.2.5","10.0.2.4","TCP","60","1169  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1027","0.101500","10.0.2.4","10.0.2.5","TCP","58","38183  >  4449 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1028","0.101496","10.0.2.5","10.0.2.4","TCP","60","1503  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1029","0.101497","10.0.2.5","10.0.2.4","TCP","60","3367  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1030","0.101497","10.0.2.5","10.0.2.4","TCP","60","6000  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1031","0.101497","10.0.2.5","10.0.2.4","TCP","60","1123  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1032","0.101516","10.0.2.4","10.0.2.5","TCP","58","38183  >  1035 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1033","0.101533","10.0.2.4","10.0.2.5","TCP","58","38183  >  49159 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1034","0.101557","10.0.2.4","10.0.2.5","TCP","58","38183  >  3905 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1035","0.101581","10.0.2.4","10.0.2.5","TCP","58","38183  >  13722 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1036","0.101596","10.0.2.5","10.0.2.4","TCP","60","1053  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1037","0.101596","10.0.2.5","10.0.2.4","TCP","60","2030  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1038","0.101596","10.0.2.5","10.0.2.4","TCP","60","9575  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1039","0.101596","10.0.2.5","10.0.2.4","TCP","60","2010  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1040","0.101596","10.0.2.5","10.0.2.4","TCP","60","2604  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1041","0.101596","10.0.2.5","10.0.2.4","TCP","60","2107  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1042","0.101704","10.0.2.5","10.0.2.4","TCP","60","4449  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1043","0.101704","10.0.2.5","10.0.2.4","TCP","60","1035  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1044","0.101704","10.0.2.5","10.0.2.4","TCP","60","49159  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1045","0.101704","10.0.2.5","10.0.2.4","TCP","60","3905  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1046","0.101704","10.0.2.5","10.0.2.4","TCP","60","13722  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1047","0.101757","10.0.2.4","10.0.2.5","TCP","58","38183  >  5087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1048","0.101784","10.0.2.4","10.0.2.5","TCP","58","38183  >  1051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1049","0.101798","10.0.2.4","10.0.2.5","TCP","58","38183  >  777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1050","0.101814","10.0.2.4","10.0.2.5","TCP","58","38183  >  4444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1051","0.101837","10.0.2.4","10.0.2.5","TCP","58","38183  >  5190 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1052","0.101857","10.0.2.4","10.0.2.5","TCP","58","38183  >  5862 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1053","0.101884","10.0.2.4","10.0.2.5","TCP","58","38183  >  18988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1054","0.101900","10.0.2.4","10.0.2.5","TCP","58","38183  >  222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1055","0.101903","10.0.2.5","10.0.2.4","TCP","60","5087  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1056","0.101903","10.0.2.5","10.0.2.4","TCP","60","1051  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1057","0.101903","10.0.2.5","10.0.2.4","TCP","60","777  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1058","0.101916","10.0.2.4","10.0.2.5","TCP","58","38183  >  1100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1059","0.101932","10.0.2.4","10.0.2.5","TCP","58","38183  >  6788 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1060","0.101957","10.0.2.4","10.0.2.5","TCP","58","38183  >  35500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1061","0.101982","10.0.2.4","10.0.2.5","TCP","58","38183  >  255 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1062","0.101999","10.0.2.4","10.0.2.5","TCP","58","38183  >  1805 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1063","0.101998","10.0.2.5","10.0.2.4","TCP","60","4444  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1064","0.101998","10.0.2.5","10.0.2.4","TCP","60","5190  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1065","0.101998","10.0.2.5","10.0.2.4","TCP","60","5862  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1066","0.101998","10.0.2.5","10.0.2.4","TCP","60","18988  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1067","0.101999","10.0.2.5","10.0.2.4","TCP","60","222  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1068","0.102018","10.0.2.4","10.0.2.5","TCP","58","38183  >  9080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1069","0.102043","10.0.2.4","10.0.2.5","TCP","58","38183  >  20828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1070","0.102070","10.0.2.4","10.0.2.5","TCP","58","38183  >  32785 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1071","0.102086","10.0.2.4","10.0.2.5","TCP","58","38183  >  2557 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1072","0.102087","10.0.2.5","10.0.2.4","TCP","60","1100  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1073","0.102087","10.0.2.5","10.0.2.4","TCP","60","6788  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1074","0.102088","10.0.2.5","10.0.2.4","TCP","60","35500  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1075","0.102088","10.0.2.5","10.0.2.4","TCP","60","255  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1076","0.102102","10.0.2.4","10.0.2.5","TCP","58","38183  >  406 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1077","0.102118","10.0.2.4","10.0.2.5","TCP","58","38183  >  43 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1078","0.102143","10.0.2.4","10.0.2.5","TCP","58","38183  >  3920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1079","0.102160","10.0.2.4","10.0.2.5","TCP","58","38183  >  4125 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1080","0.102173","10.0.2.5","10.0.2.4","TCP","60","1805  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1081","0.102173","10.0.2.5","10.0.2.4","TCP","60","9080  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1082","0.102173","10.0.2.5","10.0.2.4","TCP","60","20828  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1083","0.102173","10.0.2.5","10.0.2.4","TCP","60","32785  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1084","0.102177","10.0.2.4","10.0.2.5","TCP","58","38183  >  6129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1085","0.102194","10.0.2.4","10.0.2.5","TCP","58","38183  >  1198 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1086","0.102210","10.0.2.4","10.0.2.5","TCP","58","38183  >  2608 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1087","0.102231","10.0.2.4","10.0.2.5","TCP","58","38183  >  1083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1088","0.102252","10.0.2.4","10.0.2.5","TCP","58","38183  >  1113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1089","0.102265","10.0.2.5","10.0.2.4","TCP","60","2557  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1090","0.102265","10.0.2.5","10.0.2.4","TCP","60","406  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1091","0.102270","10.0.2.4","10.0.2.5","TCP","58","38183  >  11967 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1092","0.102285","10.0.2.4","10.0.2.5","TCP","58","38183  >  50001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1093","0.102317","10.0.2.4","10.0.2.5","TCP","58","38183  >  10024 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1094","0.102349","10.0.2.4","10.0.2.5","TCP","58","38183  >  100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1095","0.102366","10.0.2.4","10.0.2.5","TCP","58","38183  >  163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1096","0.102377","10.0.2.5","10.0.2.4","TCP","60","43  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1097","0.102377","10.0.2.5","10.0.2.4","TCP","60","3920  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1098","0.102377","10.0.2.5","10.0.2.4","TCP","60","4125  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1099","0.102377","10.0.2.5","10.0.2.4","TCP","60","6129  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1100","0.102383","10.0.2.4","10.0.2.5","TCP","58","38183  >  8088 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1101","0.102377","10.0.2.5","10.0.2.4","TCP","60","1198  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1102","0.102377","10.0.2.5","10.0.2.4","TCP","60","2608  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1103","0.102377","10.0.2.5","10.0.2.4","TCP","60","1083  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1104","0.102402","10.0.2.4","10.0.2.5","TCP","58","38183  >  8290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1105","0.102418","10.0.2.4","10.0.2.5","TCP","58","38183  >  9220 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1106","0.102457","10.0.2.4","10.0.2.5","TCP","58","38183  >  1501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1107","0.102473","10.0.2.4","10.0.2.5","TCP","58","38183  >  5911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1108","0.102487","10.0.2.5","10.0.2.4","TCP","60","1113  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1109","0.102490","10.0.2.4","10.0.2.5","TCP","58","38183  >  3283 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1110","0.102487","10.0.2.5","10.0.2.4","TCP","60","11967  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1111","0.102487","10.0.2.5","10.0.2.4","TCP","60","50001  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1112","0.102487","10.0.2.5","10.0.2.4","TCP","60","10024  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1113","0.102487","10.0.2.5","10.0.2.4","TCP","60","100  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1114","0.102487","10.0.2.5","10.0.2.4","TCP","60","163  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1115","0.102487","10.0.2.5","10.0.2.4","TCP","60","8088  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1116","0.102487","10.0.2.5","10.0.2.4","TCP","60","8290  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1117","0.102510","10.0.2.4","10.0.2.5","TCP","58","38183  >  4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1118","0.102525","10.0.2.4","10.0.2.5","TCP","58","38183  >  2009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1119","0.102540","10.0.2.4","10.0.2.5","TCP","58","38183  >  8192 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1120","0.102558","10.0.2.4","10.0.2.5","TCP","58","38183  >  50006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1121","0.102597","10.0.2.4","10.0.2.5","TCP","58","38183  >  8292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1122","0.102623","10.0.2.4","10.0.2.5","TCP","58","38183  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1123","0.102639","10.0.2.4","10.0.2.5","TCP","58","38183  >  9009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1124","0.102709","10.0.2.5","10.0.2.4","TCP","60","9220  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1125","0.102709","10.0.2.5","10.0.2.4","TCP","60","1501  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1126","0.102709","10.0.2.5","10.0.2.4","TCP","60","5911  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1127","0.102709","10.0.2.5","10.0.2.4","TCP","60","3283  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1128","0.102717","10.0.2.4","10.0.2.5","TCP","58","38183  >  545 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1129","0.102709","10.0.2.5","10.0.2.4","TCP","60","4045  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1130","0.102709","10.0.2.5","10.0.2.4","TCP","60","2009  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1131","0.102710","10.0.2.5","10.0.2.4","TCP","60","8192  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1132","0.102710","10.0.2.5","10.0.2.4","TCP","60","50006  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1133","0.102737","10.0.2.4","10.0.2.5","TCP","58","38183  >  34571 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1134","0.102756","10.0.2.4","10.0.2.5","TCP","58","38183  >  2701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1135","0.102788","10.0.2.4","10.0.2.5","TCP","58","38183  >  2040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1136","0.102793","10.0.2.5","10.0.2.4","TCP","60","8292  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1137","0.102793","10.0.2.5","10.0.2.4","TCP","60","2717  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1138","0.102793","10.0.2.5","10.0.2.4","TCP","60","9009  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1139","0.102854","10.0.2.4","10.0.2.5","TCP","58","38183  >  1186 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1140","0.102924","10.0.2.4","10.0.2.5","TCP","58","38183  >  5431 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1141","0.102987","10.0.2.5","10.0.2.4","TCP","60","545  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1142","0.102987","10.0.2.5","10.0.2.4","TCP","60","34571  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1143","0.102988","10.0.2.5","10.0.2.4","TCP","60","2701  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1144","0.102988","10.0.2.5","10.0.2.4","TCP","60","2040  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1145","0.102988","10.0.2.5","10.0.2.4","TCP","60","1186  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1146","0.103094","10.0.2.5","10.0.2.4","TCP","60","5431  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1147","0.103142","10.0.2.4","10.0.2.5","TCP","58","38183  >  1984 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1148","0.103161","10.0.2.4","10.0.2.5","TCP","58","38183  >  32778 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1149","0.103182","10.0.2.4","10.0.2.5","TCP","58","38183  >  32769 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1150","0.103201","10.0.2.4","10.0.2.5","TCP","58","38183  >  1000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1151","0.103220","10.0.2.4","10.0.2.5","TCP","58","38183  >  37 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1152","0.103237","10.0.2.4","10.0.2.5","TCP","58","38183  >  61900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1153","0.103265","10.0.2.4","10.0.2.5","TCP","58","38183  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1154","0.103280","10.0.2.4","10.0.2.5","TCP","58","38183  >  25734 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1155","0.103284","10.0.2.5","10.0.2.4","TCP","60","1984  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1156","0.103284","10.0.2.5","10.0.2.4","TCP","60","32778  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1157","0.103298","10.0.2.4","10.0.2.5","TCP","58","38183  >  2022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1158","0.103321","10.0.2.4","10.0.2.5","TCP","58","38183  >  52822 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1159","0.103343","10.0.2.4","10.0.2.5","TCP","58","38183  >  10025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1160","0.103356","10.0.2.4","10.0.2.5","TCP","58","38183  >  563 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1161","0.103370","10.0.2.4","10.0.2.5","TCP","58","38183  >  5033 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1162","0.103395","10.0.2.4","10.0.2.5","TCP","58","38183  >  5915 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1163","0.103410","10.0.2.5","10.0.2.4","TCP","60","32769  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1164","0.103413","10.0.2.4","10.0.2.5","TCP","58","38183  >  631 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1165","0.103410","10.0.2.5","10.0.2.4","TCP","60","1000  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1166","0.103411","10.0.2.5","10.0.2.4","TCP","60","37  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1167","0.103411","10.0.2.5","10.0.2.4","TCP","60","61900  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1168","0.103411","10.0.2.5","10.0.2.4","TCP","60","1110  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1169","0.103411","10.0.2.5","10.0.2.4","TCP","60","25734  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1170","0.103430","10.0.2.4","10.0.2.5","TCP","58","38183  >  1124 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1171","0.103445","10.0.2.4","10.0.2.5","TCP","58","38183  >  1094 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1172","0.103461","10.0.2.4","10.0.2.5","TCP","58","38183  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1173","0.103484","10.0.2.4","10.0.2.5","TCP","58","38183  >  8021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1174","0.103515","10.0.2.4","10.0.2.5","TCP","58","38183  >  6346 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1175","0.103532","10.0.2.4","10.0.2.5","TCP","58","38183  >  3814 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1176","0.103532","10.0.2.5","10.0.2.4","TCP","60","2022  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1177","0.103533","10.0.2.5","10.0.2.4","TCP","60","52822  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1178","0.103533","10.0.2.5","10.0.2.4","TCP","60","10025  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1179","0.103533","10.0.2.5","10.0.2.4","TCP","60","563  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1180","0.103548","10.0.2.4","10.0.2.5","TCP","58","38183  >  8011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1181","0.103533","10.0.2.5","10.0.2.4","TCP","60","5033  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1182","0.103533","10.0.2.5","10.0.2.4","TCP","60","5915  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1183","0.103533","10.0.2.5","10.0.2.4","TCP","60","631  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
